Name,collection_date,e_coli,Date
Marie Curtis Park East Beach,2007-07-17,10,2007-07-17
Marie Curtis Park East Beach,2007-07-17,10,2007-07-17
Marie Curtis Park East Beach,2007-07-17,30,2007-07-17
Marie Curtis Park East Beach,2007-07-17,10,2007-07-17
Marie Curtis Park East Beach,2007-07-17,10,2007-07-17
Sunnyside Beach,2007-07-17,30,2007-07-17
Sunnyside Beach,2007-07-17,40,2007-07-17
Sunnyside Beach,2007-07-17,70,2007-07-17
Sunnyside Beach,2007-07-17,20,2007-07-17
Sunnyside Beach,2007-07-17,1800,2007-07-17
Sunnyside Beach,2007-07-17,70,2007-07-17
Sunnyside Beach,2007-07-17,20,2007-07-17
Marie Curtis Park East Beach,2007-07-16,30,2007-07-16
Marie Curtis Park East Beach,2007-07-16,90,2007-07-16
Marie Curtis Park East Beach,2007-07-16,40,2007-07-16
Marie Curtis Park East Beach,2007-07-16,50,2007-07-16
Marie Curtis Park East Beach,2007-07-16,10,2007-07-16
Sunnyside Beach,2007-07-16,20,2007-07-16
Sunnyside Beach,2007-07-16,10,2007-07-16
Sunnyside Beach,2007-07-16,30,2007-07-16
Sunnyside Beach,2007-07-16,60,2007-07-16
Sunnyside Beach,2007-07-16,30,2007-07-16
Sunnyside Beach,2007-07-16,10,2007-07-16
Sunnyside Beach,2007-07-16,10,2007-07-16
Marie Curtis Park East Beach,2007-07-15,170,2007-07-15
Marie Curtis Park East Beach,2007-07-15,220,2007-07-15
Marie Curtis Park East Beach,2007-07-15,190,2007-07-15
Marie Curtis Park East Beach,2007-07-15,260,2007-07-15
Marie Curtis Park East Beach,2007-07-15,380,2007-07-15
Sunnyside Beach,2007-07-15,240,2007-07-15
Sunnyside Beach,2007-07-15,160,2007-07-15
Sunnyside Beach,2007-07-15,150,2007-07-15
Sunnyside Beach,2007-07-15,130,2007-07-15
Sunnyside Beach,2007-07-15,190,2007-07-15
Sunnyside Beach,2007-07-15,240,2007-07-15
Sunnyside Beach,2007-07-15,260,2007-07-15
Marie Curtis Park East Beach,2007-07-14,1300,2007-07-14
Marie Curtis Park East Beach,2007-07-14,1000,2007-07-14
Marie Curtis Park East Beach,2007-07-14,1900,2007-07-14
Marie Curtis Park East Beach,2007-07-14,950,2007-07-14
Marie Curtis Park East Beach,2007-07-14,1700,2007-07-14
Sunnyside Beach,2007-07-14,20,2007-07-14
Sunnyside Beach,2007-07-14,10,2007-07-14
Sunnyside Beach,2007-07-14,10,2007-07-14
Sunnyside Beach,2007-07-14,10,2007-07-14
Sunnyside Beach,2007-07-14,30,2007-07-14
Sunnyside Beach,2007-07-14,10,2007-07-14
Sunnyside Beach,2007-07-14,10,2007-07-14
Marie Curtis Park East Beach,2007-07-13,10,2007-07-13
Marie Curtis Park East Beach,2007-07-13,1200,2007-07-13
Marie Curtis Park East Beach,2007-07-13,10,2007-07-13
Marie Curtis Park East Beach,2007-07-13,80,2007-07-13
Marie Curtis Park East Beach,2007-07-13,10,2007-07-13
Sunnyside Beach,2007-07-13,750,2007-07-13
Sunnyside Beach,2007-07-13,110,2007-07-13
Sunnyside Beach,2007-07-13,110,2007-07-13
Sunnyside Beach,2007-07-13,70,2007-07-13
Sunnyside Beach,2007-07-13,730,2007-07-13
Sunnyside Beach,2007-07-13,90,2007-07-13
Sunnyside Beach,2007-07-13,80,2007-07-13
Marie Curtis Park East Beach,2007-07-12,10,2007-07-12
Marie Curtis Park East Beach,2007-07-12,10,2007-07-12
Marie Curtis Park East Beach,2007-07-12,10,2007-07-12
Marie Curtis Park East Beach,2007-07-12,140,2007-07-12
Marie Curtis Park East Beach,2007-07-12,10,2007-07-12
Sunnyside Beach,2007-07-12,20,2007-07-12
Sunnyside Beach,2007-07-12,40,2007-07-12
Sunnyside Beach,2007-07-12,90,2007-07-12
Sunnyside Beach,2007-07-12,50,2007-07-12
Sunnyside Beach,2007-07-12,50,2007-07-12
Sunnyside Beach,2007-07-12,10,2007-07-12
Sunnyside Beach,2007-07-12,50,2007-07-12
Marie Curtis Park East Beach,2007-07-11,60,2007-07-11
Marie Curtis Park East Beach,2007-07-11,30,2007-07-11
Marie Curtis Park East Beach,2007-07-11,110,2007-07-11
Marie Curtis Park East Beach,2007-07-11,30,2007-07-11
Marie Curtis Park East Beach,2007-07-11,60,2007-07-11
Sunnyside Beach,2007-07-11,710,2007-07-11
Sunnyside Beach,2007-07-11,550,2007-07-11
Sunnyside Beach,2007-07-11,400,2007-07-11
Sunnyside Beach,2007-07-11,350,2007-07-11
Sunnyside Beach,2007-07-11,410,2007-07-11
Sunnyside Beach,2007-07-11,490,2007-07-11
Sunnyside Beach,2007-07-11,460,2007-07-11
Marie Curtis Park East Beach,2007-07-10,50,2007-07-10
Marie Curtis Park East Beach,2007-07-10,30,2007-07-10
Marie Curtis Park East Beach,2007-07-10,90,2007-07-10
Marie Curtis Park East Beach,2007-07-10,60,2007-07-10
Marie Curtis Park East Beach,2007-07-10,60,2007-07-10
Sunnyside Beach,2007-07-10,250,2007-07-10
Sunnyside Beach,2007-07-10,70,2007-07-10
Sunnyside Beach,2007-07-10,90,2007-07-10
Sunnyside Beach,2007-07-10,90,2007-07-10
Sunnyside Beach,2007-07-10,130,2007-07-10
Sunnyside Beach,2007-07-10,200,2007-07-10
Sunnyside Beach,2007-07-10,610,2007-07-10
Marie Curtis Park East Beach,2007-07-09,1600,2007-07-09
Marie Curtis Park East Beach,2007-07-09,820,2007-07-09
Marie Curtis Park East Beach,2007-07-09,580,2007-07-09
Marie Curtis Park East Beach,2007-07-09,990,2007-07-09
Marie Curtis Park East Beach,2007-07-09,1900,2007-07-09
Sunnyside Beach,2007-07-09,330,2007-07-09
Sunnyside Beach,2007-07-09,490,2007-07-09
Sunnyside Beach,2007-07-09,620,2007-07-09
Sunnyside Beach,2007-07-09,2900,2007-07-09
Sunnyside Beach,2007-07-09,360,2007-07-09
Sunnyside Beach,2007-07-09,580,2007-07-09
Sunnyside Beach,2007-07-09,2200,2007-07-09
Marie Curtis Park East Beach,2007-07-07,110,2007-07-07
Marie Curtis Park East Beach,2007-07-07,190,2007-07-07
Marie Curtis Park East Beach,2007-07-07,80,2007-07-07
Marie Curtis Park East Beach,2007-07-07,40,2007-07-07
Marie Curtis Park East Beach,2007-07-07,20,2007-07-07
Sunnyside Beach,2007-07-07,40,2007-07-07
Sunnyside Beach,2007-07-07,40,2007-07-07
Sunnyside Beach,2007-07-07,10,2007-07-07
Sunnyside Beach,2007-07-07,20,2007-07-07
Sunnyside Beach,2007-07-07,40,2007-07-07
Sunnyside Beach,2007-07-07,40,2007-07-07
Sunnyside Beach,2007-07-07,60,2007-07-07
Marie Curtis Park East Beach,2007-07-06,30,2007-07-06
Marie Curtis Park East Beach,2007-07-06,350,2007-07-06
Marie Curtis Park East Beach,2007-07-06,40,2007-07-06
Marie Curtis Park East Beach,2007-07-06,60,2007-07-06
Marie Curtis Park East Beach,2007-07-06,10,2007-07-06
Sunnyside Beach,2007-07-06,50,2007-07-06
Sunnyside Beach,2007-07-06,60,2007-07-06
Sunnyside Beach,2007-07-06,40,2007-07-06
Sunnyside Beach,2007-07-06,320,2007-07-06
Sunnyside Beach,2007-07-06,10,2007-07-06
Sunnyside Beach,2007-07-06,30,2007-07-06
Sunnyside Beach,2007-07-06,460,2007-07-06
Marie Curtis Park East Beach,2007-07-05,4000,2007-07-05
Marie Curtis Park East Beach,2007-07-05,4400,2007-07-05
Marie Curtis Park East Beach,2007-07-05,6300,2007-07-05
Marie Curtis Park East Beach,2007-07-05,3100,2007-07-05
Marie Curtis Park East Beach,2007-07-05,5200,2007-07-05
Sunnyside Beach,2007-07-05,110,2007-07-05
Sunnyside Beach,2007-07-05,250,2007-07-05
Sunnyside Beach,2007-07-05,150,2007-07-05
Sunnyside Beach,2007-07-05,140,2007-07-05
Sunnyside Beach,2007-07-05,100,2007-07-05
Sunnyside Beach,2007-07-05,70,2007-07-05
Sunnyside Beach,2007-07-05,160,2007-07-05
Marie Curtis Park East Beach,2007-07-04,640,2007-07-04
Marie Curtis Park East Beach,2007-07-04,200,2007-07-04
Marie Curtis Park East Beach,2007-07-04,50,2007-07-04
Marie Curtis Park East Beach,2007-07-04,350,2007-07-04
Marie Curtis Park East Beach,2007-07-04,340,2007-07-04
Sunnyside Beach,2007-07-04,110,2007-07-04
Sunnyside Beach,2007-07-04,220,2007-07-04
Sunnyside Beach,2007-07-04,130,2007-07-04
Sunnyside Beach,2007-07-04,210,2007-07-04
Sunnyside Beach,2007-07-04,370,2007-07-04
Sunnyside Beach,2007-07-04,310,2007-07-04
Sunnyside Beach,2007-07-04,180,2007-07-04
Marie Curtis Park East Beach,2007-07-03,30,2007-07-03
Marie Curtis Park East Beach,2007-07-03,70,2007-07-03
Marie Curtis Park East Beach,2007-07-03,20,2007-07-03
Marie Curtis Park East Beach,2007-07-03,50,2007-07-03
Marie Curtis Park East Beach,2007-07-03,30,2007-07-03
Sunnyside Beach,2007-07-03,120,2007-07-03
Sunnyside Beach,2007-07-03,90,2007-07-03
Sunnyside Beach,2007-07-03,30,2007-07-03
Sunnyside Beach,2007-07-03,80,2007-07-03
Sunnyside Beach,2007-07-03,70,2007-07-03
Sunnyside Beach,2007-07-03,230,2007-07-03
Sunnyside Beach,2007-07-03,90,2007-07-03
Marie Curtis Park East Beach,2007-07-02,120,2007-07-02
Marie Curtis Park East Beach,2007-07-02,130,2007-07-02
Marie Curtis Park East Beach,2007-07-02,50,2007-07-02
Marie Curtis Park East Beach,2007-07-02,60,2007-07-02
Marie Curtis Park East Beach,2007-07-02,210,2007-07-02
Sunnyside Beach,2007-07-02,10,2007-07-02
Sunnyside Beach,2007-07-02,20,2007-07-02
Sunnyside Beach,2007-07-02,30,2007-07-02
Sunnyside Beach,2007-07-02,10,2007-07-02
Sunnyside Beach,2007-07-02,30,2007-07-02
Sunnyside Beach,2007-07-02,10,2007-07-02
Sunnyside Beach,2007-07-02,10,2007-07-02
Marie Curtis Park East Beach,2007-07-01,640,2007-07-01
Marie Curtis Park East Beach,2007-07-01,120,2007-07-01
Marie Curtis Park East Beach,2007-07-01,220,2007-07-01
Marie Curtis Park East Beach,2007-07-01,360,2007-07-01
Marie Curtis Park East Beach,2007-07-01,660,2007-07-01
Sunnyside Beach,2007-07-01,10,2007-07-01
Sunnyside Beach,2007-07-01,10,2007-07-01
Sunnyside Beach,2007-07-01,10,2007-07-01
Sunnyside Beach,2007-07-01,10,2007-07-01
Sunnyside Beach,2007-07-01,10,2007-07-01
Sunnyside Beach,2007-07-01,10,2007-07-01
Sunnyside Beach,2007-07-01,10,2007-07-01
Marie Curtis Park East Beach,2007-06-30,120,2007-06-30
Marie Curtis Park East Beach,2007-06-30,220,2007-06-30
Marie Curtis Park East Beach,2007-06-30,250,2007-06-30
Marie Curtis Park East Beach,2007-06-30,100,2007-06-30
Marie Curtis Park East Beach,2007-06-30,170,2007-06-30
Sunnyside Beach,2007-06-30,70,2007-06-30
Sunnyside Beach,2007-06-30,30,2007-06-30
Sunnyside Beach,2007-06-30,10,2007-06-30
Sunnyside Beach,2007-06-30,60,2007-06-30
Sunnyside Beach,2007-06-30,20,2007-06-30
Sunnyside Beach,2007-06-30,50,2007-06-30
Sunnyside Beach,2007-06-30,20,2007-06-30
Marie Curtis Park East Beach,2007-06-29,10,2007-06-29
Marie Curtis Park East Beach,2007-06-29,10,2007-06-29
Marie Curtis Park East Beach,2007-06-29,10,2007-06-29
Marie Curtis Park East Beach,2007-06-29,10,2007-06-29
Marie Curtis Park East Beach,2007-06-29,10,2007-06-29
Sunnyside Beach,2007-06-29,30,2007-06-29
Sunnyside Beach,2007-06-29,10,2007-06-29
Sunnyside Beach,2007-06-29,10,2007-06-29
Sunnyside Beach,2007-06-29,10,2007-06-29
Sunnyside Beach,2007-06-29,20,2007-06-29
Sunnyside Beach,2007-06-29,10,2007-06-29
Sunnyside Beach,2007-06-29,10,2007-06-29
Sunnyside Beach,2007-06-28,410,2007-06-28
Sunnyside Beach,2007-06-28,260,2007-06-28
Sunnyside Beach,2007-06-28,230,2007-06-28
Sunnyside Beach,2007-06-28,520,2007-06-28
Sunnyside Beach,2007-06-28,180,2007-06-28
Sunnyside Beach,2007-06-28,110,2007-06-28
Sunnyside Beach,2007-06-28,180,2007-06-28
Marie Curtis Park East Beach,2007-06-27,40,2007-06-27
Marie Curtis Park East Beach,2007-06-27,100,2007-06-27
Marie Curtis Park East Beach,2007-06-27,200,2007-06-27
Marie Curtis Park East Beach,2007-06-27,320,2007-06-27
Marie Curtis Park East Beach,2007-06-27,220,2007-06-27
Sunnyside Beach,2007-06-27,130,2007-06-27
Sunnyside Beach,2007-06-27,2500,2007-06-27
Sunnyside Beach,2007-06-27,2400,2007-06-27
Sunnyside Beach,2007-06-27,1600,2007-06-27
Sunnyside Beach,2007-06-27,160,2007-06-27
Sunnyside Beach,2007-06-27,50,2007-06-27
Sunnyside Beach,2007-06-27,100,2007-06-27
Marie Curtis Park East Beach,2007-06-26,10,2007-06-26
Marie Curtis Park East Beach,2007-06-26,300,2007-06-26
Marie Curtis Park East Beach,2007-06-26,140,2007-06-26
Marie Curtis Park East Beach,2007-06-26,110,2007-06-26
Marie Curtis Park East Beach,2007-06-26,80,2007-06-26
Sunnyside Beach,2007-06-26,10,2007-06-26
Sunnyside Beach,2007-06-26,30,2007-06-26
Sunnyside Beach,2007-06-26,20,2007-06-26
Sunnyside Beach,2007-06-26,10,2007-06-26
Sunnyside Beach,2007-06-26,30,2007-06-26
Sunnyside Beach,2007-06-26,10,2007-06-26
Sunnyside Beach,2007-06-26,10,2007-06-26
Marie Curtis Park East Beach,2007-06-25,100,2007-06-25
Marie Curtis Park East Beach,2007-06-25,80,2007-06-25
Marie Curtis Park East Beach,2007-06-25,80,2007-06-25
Marie Curtis Park East Beach,2007-06-25,210,2007-06-25
Marie Curtis Park East Beach,2007-06-25,170,2007-06-25
Sunnyside Beach,2007-06-25,40,2007-06-25
Sunnyside Beach,2007-06-25,40,2007-06-25
Sunnyside Beach,2007-06-25,50,2007-06-25
Sunnyside Beach,2007-06-25,50,2007-06-25
Sunnyside Beach,2007-06-25,40,2007-06-25
Sunnyside Beach,2007-06-25,10,2007-06-25
Sunnyside Beach,2007-06-25,170,2007-06-25
Marie Curtis Park East Beach,2007-06-24,10,2007-06-24
Marie Curtis Park East Beach,2007-06-24,10,2007-06-24
Marie Curtis Park East Beach,2007-06-24,10,2007-06-24
Marie Curtis Park East Beach,2007-06-24,10,2007-06-24
Marie Curtis Park East Beach,2007-06-24,10,2007-06-24
Sunnyside Beach,2007-06-24,10,2007-06-24
Sunnyside Beach,2007-06-24,10,2007-06-24
Sunnyside Beach,2007-06-24,30,2007-06-24
Sunnyside Beach,2007-06-24,10,2007-06-24
Sunnyside Beach,2007-06-24,10,2007-06-24
Sunnyside Beach,2007-06-24,10,2007-06-24
Sunnyside Beach,2007-06-24,10,2007-06-24
Marie Curtis Park East Beach,2007-06-23,10,2007-06-23
Marie Curtis Park East Beach,2007-06-23,140,2007-06-23
Marie Curtis Park East Beach,2007-06-23,90,2007-06-23
Marie Curtis Park East Beach,2007-06-23,60,2007-06-23
Marie Curtis Park East Beach,2007-06-23,10,2007-06-23
Sunnyside Beach,2007-06-23,10,2007-06-23
Sunnyside Beach,2007-06-23,10,2007-06-23
Sunnyside Beach,2007-06-23,20,2007-06-23
Sunnyside Beach,2007-06-23,10,2007-06-23
Sunnyside Beach,2007-06-23,10,2007-06-23
Sunnyside Beach,2007-06-23,20,2007-06-23
Sunnyside Beach,2007-06-23,10,2007-06-23
Marie Curtis Park East Beach,2007-06-22,10,2007-06-22
Marie Curtis Park East Beach,2007-06-22,60,2007-06-22
Marie Curtis Park East Beach,2007-06-22,10,2007-06-22
Marie Curtis Park East Beach,2007-06-22,10,2007-06-22
Marie Curtis Park East Beach,2007-06-22,10,2007-06-22
Sunnyside Beach,2007-06-22,10,2007-06-22
Sunnyside Beach,2007-06-22,20,2007-06-22
Sunnyside Beach,2007-06-22,40,2007-06-22
Sunnyside Beach,2007-06-22,100,2007-06-22
Sunnyside Beach,2007-06-22,10,2007-06-22
Sunnyside Beach,2007-06-22,10,2007-06-22
Sunnyside Beach,2007-06-22,10,2007-06-22
Marie Curtis Park East Beach,2007-06-21,40,2007-06-21
Marie Curtis Park East Beach,2007-06-21,60,2007-06-21
Marie Curtis Park East Beach,2007-06-21,10,2007-06-21
Marie Curtis Park East Beach,2007-06-21,10,2007-06-21
Marie Curtis Park East Beach,2007-06-21,20,2007-06-21
Sunnyside Beach,2007-06-21,120,2007-06-21
Sunnyside Beach,2007-06-21,10,2007-06-21
Sunnyside Beach,2007-06-21,50,2007-06-21
Sunnyside Beach,2007-06-21,80,2007-06-21
Sunnyside Beach,2007-06-21,40,2007-06-21
Sunnyside Beach,2007-06-21,100,2007-06-21
Sunnyside Beach,2007-06-21,160,2007-06-21
Marie Curtis Park East Beach,2007-06-20,380,2007-06-20
Marie Curtis Park East Beach,2007-06-20,10,2007-06-20
Marie Curtis Park East Beach,2007-06-20,10,2007-06-20
Marie Curtis Park East Beach,2007-06-20,10,2007-06-20
Marie Curtis Park East Beach,2007-06-20,10,2007-06-20
Sunnyside Beach,2007-06-20,2200,2007-06-20
Sunnyside Beach,2007-06-20,350,2007-06-20
Sunnyside Beach,2007-06-20,260,2007-06-20
Sunnyside Beach,2007-06-20,450,2007-06-20
Sunnyside Beach,2007-06-20,330,2007-06-20
Sunnyside Beach,2007-06-20,870,2007-06-20
Sunnyside Beach,2007-06-20,2100,2007-06-20
Marie Curtis Park East Beach,2007-06-19,10,2007-06-19
Marie Curtis Park East Beach,2007-06-19,490,2007-06-19
Marie Curtis Park East Beach,2007-06-19,650,2007-06-19
Marie Curtis Park East Beach,2007-06-19,150,2007-06-19
Marie Curtis Park East Beach,2007-06-19,90,2007-06-19
Sunnyside Beach,2007-06-19,150,2007-06-19
Sunnyside Beach,2007-06-19,40,2007-06-19
Sunnyside Beach,2007-06-19,10,2007-06-19
Sunnyside Beach,2007-06-19,30,2007-06-19
Sunnyside Beach,2007-06-19,10,2007-06-19
Sunnyside Beach,2007-06-19,20,2007-06-19
Sunnyside Beach,2007-06-19,60,2007-06-19
Marie Curtis Park East Beach,2007-06-18,10,2007-06-18
Marie Curtis Park East Beach,2007-06-18,10,2007-06-18
Marie Curtis Park East Beach,2007-06-18,10,2007-06-18
Marie Curtis Park East Beach,2007-06-18,10,2007-06-18
Marie Curtis Park East Beach,2007-06-18,10,2007-06-18
Sunnyside Beach,2007-06-18,20,2007-06-18
Sunnyside Beach,2007-06-18,10,2007-06-18
Sunnyside Beach,2007-06-18,10,2007-06-18
Sunnyside Beach,2007-06-18,20,2007-06-18
Sunnyside Beach,2007-06-18,10,2007-06-18
Sunnyside Beach,2007-06-18,30,2007-06-18
Sunnyside Beach,2007-06-18,30,2007-06-18
Marie Curtis Park East Beach,2007-06-17,140,2007-06-17
Marie Curtis Park East Beach,2007-06-17,200,2007-06-17
Marie Curtis Park East Beach,2007-06-17,120,2007-06-17
Marie Curtis Park East Beach,2007-06-17,360,2007-06-17
Marie Curtis Park East Beach,2007-06-17,260,2007-06-17
Sunnyside Beach,2007-06-17,50,2007-06-17
Sunnyside Beach,2007-06-17,130,2007-06-17
Sunnyside Beach,2007-06-17,130,2007-06-17
Sunnyside Beach,2007-06-17,180,2007-06-17
Sunnyside Beach,2007-06-17,60,2007-06-17
Sunnyside Beach,2007-06-17,30,2007-06-17
Sunnyside Beach,2007-06-17,90,2007-06-17
Marie Curtis Park East Beach,2007-06-16,3500,2007-06-16
Marie Curtis Park East Beach,2007-06-16,60,2007-06-16
Marie Curtis Park East Beach,2007-06-16,440,2007-06-16
Marie Curtis Park East Beach,2007-06-16,1250,2007-06-16
Marie Curtis Park East Beach,2007-06-16,1750,2007-06-16
Sunnyside Beach,2007-06-16,110,2007-06-16
Sunnyside Beach,2007-06-16,30,2007-06-16
Sunnyside Beach,2007-06-16,40,2007-06-16
Sunnyside Beach,2007-06-16,100,2007-06-16
Sunnyside Beach,2007-06-16,40,2007-06-16
Sunnyside Beach,2007-06-16,10,2007-06-16
Sunnyside Beach,2007-06-16,150,2007-06-16
Marie Curtis Park East Beach,2007-06-15,20,2007-06-15
Marie Curtis Park East Beach,2007-06-15,120,2007-06-15
Marie Curtis Park East Beach,2007-06-15,130,2007-06-15
Marie Curtis Park East Beach,2007-06-15,100,2007-06-15
Marie Curtis Park East Beach,2007-06-15,60,2007-06-15
Sunnyside Beach,2007-06-15,60,2007-06-15
Sunnyside Beach,2007-06-15,10,2007-06-15
Sunnyside Beach,2007-06-15,10,2007-06-15
Sunnyside Beach,2007-06-15,10,2007-06-15
Sunnyside Beach,2007-06-15,10,2007-06-15
Sunnyside Beach,2007-06-15,10,2007-06-15
Sunnyside Beach,2007-06-15,60,2007-06-15
Marie Curtis Park East Beach,2007-06-14,40,2007-06-14
Marie Curtis Park East Beach,2007-06-14,20,2007-06-14
Marie Curtis Park East Beach,2007-06-14,20,2007-06-14
Marie Curtis Park East Beach,2007-06-14,100,2007-06-14
Marie Curtis Park East Beach,2007-06-14,30,2007-06-14
Sunnyside Beach,2007-06-14,40,2007-06-14
Sunnyside Beach,2007-06-14,10,2007-06-14
Sunnyside Beach,2007-06-14,30,2007-06-14
Sunnyside Beach,2007-06-14,20,2007-06-14
Sunnyside Beach,2007-06-14,20,2007-06-14
Sunnyside Beach,2007-06-14,10,2007-06-14
Sunnyside Beach,2007-06-14,130,2007-06-14
Marie Curtis Park East Beach,2007-06-13,10,2007-06-13
Marie Curtis Park East Beach,2007-06-13,10,2007-06-13
Marie Curtis Park East Beach,2007-06-13,10,2007-06-13
Marie Curtis Park East Beach,2007-06-13,10,2007-06-13
Sunnyside Beach,2007-06-13,30,2007-06-13
Sunnyside Beach,2007-06-13,10,2007-06-13
Sunnyside Beach,2007-06-13,20,2007-06-13
Sunnyside Beach,2007-06-13,10,2007-06-13
Sunnyside Beach,2007-06-13,60,2007-06-13
Sunnyside Beach,2007-06-13,10,2007-06-13
Sunnyside Beach,2007-06-13,20,2007-06-13
Marie Curtis Park East Beach,2007-06-12,30,2007-06-12
Marie Curtis Park East Beach,2007-06-12,20,2007-06-12
Marie Curtis Park East Beach,2007-06-12,80,2007-06-12
Marie Curtis Park East Beach,2007-06-12,20,2007-06-12
Marie Curtis Park East Beach,2007-06-12,10,2007-06-12
Sunnyside Beach,2007-06-12,10,2007-06-12
Sunnyside Beach,2007-06-12,130,2007-06-12
Sunnyside Beach,2007-06-12,20,2007-06-12
Sunnyside Beach,2007-06-12,30,2007-06-12
Sunnyside Beach,2007-06-12,10,2007-06-12
Sunnyside Beach,2007-06-12,10,2007-06-12
Sunnyside Beach,2007-06-12,60,2007-06-12
Marie Curtis Park East Beach,2007-06-11,30,2007-06-11
Marie Curtis Park East Beach,2007-06-11,90,2007-06-11
Marie Curtis Park East Beach,2007-06-11,90,2007-06-11
Marie Curtis Park East Beach,2007-06-11,50,2007-06-11
Marie Curtis Park East Beach,2007-06-11,120,2007-06-11
Sunnyside Beach,2007-06-11,10,2007-06-11
Sunnyside Beach,2007-06-11,20,2007-06-11
Sunnyside Beach,2007-06-11,30,2007-06-11
Sunnyside Beach,2007-06-11,20,2007-06-11
Sunnyside Beach,2007-06-11,30,2007-06-11
Sunnyside Beach,2007-06-11,60,2007-06-11
Sunnyside Beach,2007-06-11,20,2007-06-11
Marie Curtis Park East Beach,2007-06-10,210,2007-06-10
Marie Curtis Park East Beach,2007-06-10,230,2007-06-10
Marie Curtis Park East Beach,2007-06-10,250,2007-06-10
Marie Curtis Park East Beach,2007-06-10,260,2007-06-10
Marie Curtis Park East Beach,2007-06-10,230,2007-06-10
Sunnyside Beach,2007-06-10,330,2007-06-10
Sunnyside Beach,2007-06-10,380,2007-06-10
Sunnyside Beach,2007-06-10,650,2007-06-10
Sunnyside Beach,2007-06-10,1250,2007-06-10
Sunnyside Beach,2007-06-10,430,2007-06-10
Sunnyside Beach,2007-06-10,300,2007-06-10
Sunnyside Beach,2007-06-10,310,2007-06-10
Marie Curtis Park East Beach,2007-06-09,10,2007-06-09
Marie Curtis Park East Beach,2007-06-09,10,2007-06-09
Marie Curtis Park East Beach,2007-06-09,50,2007-06-09
Marie Curtis Park East Beach,2007-06-09,60,2007-06-09
Marie Curtis Park East Beach,2007-06-09,20,2007-06-09
Sunnyside Beach,2007-06-09,10,2007-06-09
Sunnyside Beach,2007-06-09,20,2007-06-09
Sunnyside Beach,2007-06-09,70,2007-06-09
Sunnyside Beach,2007-06-09,100,2007-06-09
Sunnyside Beach,2007-06-09,70,2007-06-09
Sunnyside Beach,2007-06-09,50,2007-06-09
Sunnyside Beach,2007-06-09,50,2007-06-09
Marie Curtis Park East Beach,2007-06-08,150,2007-06-08
Marie Curtis Park East Beach,2007-06-08,110,2007-06-08
Marie Curtis Park East Beach,2007-06-08,270,2007-06-08
Marie Curtis Park East Beach,2007-06-08,360,2007-06-08
Marie Curtis Park East Beach,2007-06-08,350,2007-06-08
Sunnyside Beach,2007-06-08,200,2007-06-08
Sunnyside Beach,2007-06-08,90,2007-06-08
