Name,collection_date,site_name,e_coli,Date,is_outlier
Marie Curtis Park East Beach,2010-06-21,30W,920,2010-06-21,Normal
Sunnyside Beach,2010-06-21,23W,190,2010-06-21,Normal
Sunnyside Beach,2010-06-21,17W,20,2010-06-21,Normal
Sunnyside Beach,2010-06-21,21W,30,2010-06-21,Normal
Sunnyside Beach,2010-06-21,18W,20,2010-06-21,Normal
Sunnyside Beach,2010-06-21,19W,10,2010-06-21,Normal
Sunnyside Beach,2010-06-21,20W,30,2010-06-21,Normal
Sunnyside Beach,2010-06-21,22W,10,2010-06-21,Normal
Marie Curtis Park East Beach,2010-06-20,29W,100,2010-06-20,Normal
Marie Curtis Park East Beach,2010-06-20,33W,200,2010-06-20,Normal
Marie Curtis Park East Beach,2010-06-20,32W,100,2010-06-20,Normal
Marie Curtis Park East Beach,2010-06-20,31W,100,2010-06-20,Normal
Marie Curtis Park East Beach,2010-06-20,30W,200,2010-06-20,Normal
Sunnyside Beach,2010-06-20,23W,90,2010-06-20,Normal
Sunnyside Beach,2010-06-20,17W,30,2010-06-20,Normal
Sunnyside Beach,2010-06-20,21W,10,2010-06-20,Normal
Sunnyside Beach,2010-06-20,18W,30,2010-06-20,Normal
Sunnyside Beach,2010-06-20,19W,30,2010-06-20,Normal
Sunnyside Beach,2010-06-20,20W,40,2010-06-20,Normal
Sunnyside Beach,2010-06-20,22W,40,2010-06-20,Normal
Marie Curtis Park East Beach,2010-06-19,29W,340,2010-06-19,Normal
Marie Curtis Park East Beach,2010-06-19,33W,260,2010-06-19,Normal
Marie Curtis Park East Beach,2010-06-19,32W,180,2010-06-19,Normal
Marie Curtis Park East Beach,2010-06-19,31W,230,2010-06-19,Normal
Marie Curtis Park East Beach,2010-06-19,30W,360,2010-06-19,Normal
Sunnyside Beach,2010-06-19,23W,90,2010-06-19,Normal
Sunnyside Beach,2010-06-19,17W,170,2010-06-19,Normal
Sunnyside Beach,2010-06-19,21W,300,2010-06-19,Normal
Sunnyside Beach,2010-06-19,18W,10,2010-06-19,Normal
Sunnyside Beach,2010-06-19,19W,40,2010-06-19,Normal
Sunnyside Beach,2010-06-19,20W,60,2010-06-19,Normal
Sunnyside Beach,2010-06-19,22W,500,2010-06-19,Normal
Marie Curtis Park East Beach,2010-06-18,29W,50,2010-06-18,Normal
Marie Curtis Park East Beach,2010-06-18,33W,540,2010-06-18,Normal
Marie Curtis Park East Beach,2010-06-18,32W,360,2010-06-18,Normal
Marie Curtis Park East Beach,2010-06-18,31W,220,2010-06-18,Normal
Marie Curtis Park East Beach,2010-06-18,30W,180,2010-06-18,Normal
Sunnyside Beach,2010-06-18,23W,70,2010-06-18,Normal
Sunnyside Beach,2010-06-18,17W,10,2010-06-18,Normal
Sunnyside Beach,2010-06-18,21W,20,2010-06-18,Normal
Sunnyside Beach,2010-06-18,18W,30,2010-06-18,Normal
Sunnyside Beach,2010-06-18,19W,40,2010-06-18,Normal
Sunnyside Beach,2010-06-18,20W,10,2010-06-18,Normal
Sunnyside Beach,2010-06-18,22W,10,2010-06-18,Normal
Marie Curtis Park East Beach,2010-06-17,29W,50,2010-06-17,Normal
Marie Curtis Park East Beach,2010-06-17,33W,60,2010-06-17,Normal
Marie Curtis Park East Beach,2010-06-17,32W,50,2010-06-17,Normal
Marie Curtis Park East Beach,2010-06-17,31W,60,2010-06-17,Normal
Marie Curtis Park East Beach,2010-06-17,30W,30,2010-06-17,Normal
Sunnyside Beach,2010-06-17,23W,30,2010-06-17,Normal
Sunnyside Beach,2010-06-17,17W,60,2010-06-17,Normal
Sunnyside Beach,2010-06-17,21W,50,2010-06-17,Normal
Sunnyside Beach,2010-06-17,18W,60,2010-06-17,Normal
Sunnyside Beach,2010-06-17,19W,70,2010-06-17,Normal
Sunnyside Beach,2010-06-17,20W,40,2010-06-17,Normal
Sunnyside Beach,2010-06-17,22W,20,2010-06-17,Normal
Marie Curtis Park East Beach,2010-06-16,29W,790,2010-06-16,Normal
Marie Curtis Park East Beach,2010-06-16,33W,980,2010-06-16,Normal
Marie Curtis Park East Beach,2010-06-16,32W,1100,2010-06-16,Normal
Marie Curtis Park East Beach,2010-06-16,31W,890,2010-06-16,Normal
Marie Curtis Park East Beach,2010-06-16,30W,820,2010-06-16,Normal
Sunnyside Beach,2010-06-16,23W,180,2010-06-16,Normal
Sunnyside Beach,2010-06-16,17W,220,2010-06-16,Normal
Sunnyside Beach,2010-06-16,21W,90,2010-06-16,Normal
Sunnyside Beach,2010-06-16,18W,300,2010-06-16,Normal
Sunnyside Beach,2010-06-16,19W,1100,2010-06-16,Normal
Sunnyside Beach,2010-06-16,20W,270,2010-06-16,Normal
Sunnyside Beach,2010-06-16,22W,140,2010-06-16,Normal
Marie Curtis Park East Beach,2010-06-15,29W,10,2010-06-15,Normal
Marie Curtis Park East Beach,2010-06-15,33W,10,2010-06-15,Normal
Marie Curtis Park East Beach,2010-06-15,32W,10,2010-06-15,Normal
Marie Curtis Park East Beach,2010-06-15,31W,10,2010-06-15,Normal
Marie Curtis Park East Beach,2010-06-15,30W,10,2010-06-15,Normal
Sunnyside Beach,2010-06-15,23W,30,2010-06-15,Normal
Sunnyside Beach,2010-06-15,17W,20,2010-06-15,Normal
Sunnyside Beach,2010-06-15,21W,10,2010-06-15,Normal
Sunnyside Beach,2010-06-15,18W,60,2010-06-15,Normal
Sunnyside Beach,2010-06-15,19W,30,2010-06-15,Normal
Sunnyside Beach,2010-06-15,20W,90,2010-06-15,Normal
Sunnyside Beach,2010-06-15,22W,40,2010-06-15,Normal
Marie Curtis Park East Beach,2010-06-14,29W,70,2010-06-14,Normal
Marie Curtis Park East Beach,2010-06-14,33W,70,2010-06-14,Normal
Marie Curtis Park East Beach,2010-06-14,32W,80,2010-06-14,Normal
Marie Curtis Park East Beach,2010-06-14,31W,170,2010-06-14,Normal
Marie Curtis Park East Beach,2010-06-14,30W,150,2010-06-14,Normal
Sunnyside Beach,2010-06-14,23W,30,2010-06-14,Normal
Sunnyside Beach,2010-06-14,17W,60,2010-06-14,Normal
Sunnyside Beach,2010-06-14,21W,40,2010-06-14,Normal
Sunnyside Beach,2010-06-14,18W,20,2010-06-14,Normal
Sunnyside Beach,2010-06-14,19W,50,2010-06-14,Normal
Sunnyside Beach,2010-06-14,20W,30,2010-06-14,Normal
Sunnyside Beach,2010-06-14,22W,50,2010-06-14,Normal
Marie Curtis Park East Beach,2010-06-13,29W,340,2010-06-13,Normal
Marie Curtis Park East Beach,2010-06-13,33W,230,2010-06-13,Normal
Marie Curtis Park East Beach,2010-06-13,32W,180,2010-06-13,Normal
Marie Curtis Park East Beach,2010-06-13,31W,200,2010-06-13,Normal
Marie Curtis Park East Beach,2010-06-13,30W,300,2010-06-13,Normal
Sunnyside Beach,2010-06-13,23W,90,2010-06-13,Normal
Sunnyside Beach,2010-06-13,17W,180,2010-06-13,Normal
Sunnyside Beach,2010-06-13,21W,70,2010-06-13,Normal
Sunnyside Beach,2010-06-13,18W,60,2010-06-13,Normal
Sunnyside Beach,2010-06-13,19W,130,2010-06-13,Normal
Sunnyside Beach,2010-06-13,20W,130,2010-06-13,Normal
Sunnyside Beach,2010-06-13,22W,80,2010-06-13,Normal
Marie Curtis Park East Beach,2010-06-12,29W,640,2010-06-12,Normal
Marie Curtis Park East Beach,2010-06-12,33W,550,2010-06-12,Normal
Marie Curtis Park East Beach,2010-06-12,32W,600,2010-06-12,Normal
Marie Curtis Park East Beach,2010-06-12,31W,500,2010-06-12,Normal
Marie Curtis Park East Beach,2010-06-12,30W,520,2010-06-12,Normal
Sunnyside Beach,2010-06-12,23W,130,2010-06-12,Normal
Sunnyside Beach,2010-06-12,17W,460,2010-06-12,Normal
Sunnyside Beach,2010-06-12,21W,140,2010-06-12,Normal
Sunnyside Beach,2010-06-12,18W,450,2010-06-12,Normal
Sunnyside Beach,2010-06-12,19W,400,2010-06-12,Normal
Sunnyside Beach,2010-06-12,20W,160,2010-06-12,Normal
Sunnyside Beach,2010-06-12,22W,430,2010-06-12,Normal
Marie Curtis Park East Beach,2010-06-11,29W,10,2010-06-11,Normal
Marie Curtis Park East Beach,2010-06-11,33W,10,2010-06-11,Normal
Marie Curtis Park East Beach,2010-06-11,32W,20,2010-06-11,Normal
Marie Curtis Park East Beach,2010-06-11,31W,20,2010-06-11,Normal
Marie Curtis Park East Beach,2010-06-11,30W,10,2010-06-11,Normal
Sunnyside Beach,2010-06-11,23W,80,2010-06-11,Normal
Sunnyside Beach,2010-06-11,17W,10,2010-06-11,Normal
Sunnyside Beach,2010-06-11,21W,40,2010-06-11,Normal
Sunnyside Beach,2010-06-11,18W,70,2010-06-11,Normal
Sunnyside Beach,2010-06-11,19W,10,2010-06-11,Normal
Sunnyside Beach,2010-06-11,20W,60,2010-06-11,Normal
Sunnyside Beach,2010-06-11,22W,20,2010-06-11,Normal
Marie Curtis Park East Beach,2010-06-10,29W,270,2010-06-10,Normal
Marie Curtis Park East Beach,2010-06-10,33W,240,2010-06-10,Normal
Marie Curtis Park East Beach,2010-06-10,32W,340,2010-06-10,Normal
Marie Curtis Park East Beach,2010-06-10,31W,260,2010-06-10,Normal
Marie Curtis Park East Beach,2010-06-10,30W,380,2010-06-10,Normal
Sunnyside Beach,2010-06-10,23W,190,2010-06-10,Normal
Sunnyside Beach,2010-06-10,17W,170,2010-06-10,Normal
Sunnyside Beach,2010-06-10,21W,150,2010-06-10,Normal
Sunnyside Beach,2010-06-10,18W,180,2010-06-10,Normal
Sunnyside Beach,2010-06-10,19W,200,2010-06-10,Normal
Sunnyside Beach,2010-06-10,20W,70,2010-06-10,Normal
Sunnyside Beach,2010-06-10,22W,70,2010-06-10,Normal
Sunnyside Beach,2010-06-09,23W,170,2010-06-09,Normal
Sunnyside Beach,2010-06-09,17W,80,2010-06-09,Normal
Sunnyside Beach,2010-06-09,21W,210,2010-06-09,Normal
Sunnyside Beach,2010-06-09,18W,90,2010-06-09,Normal
Sunnyside Beach,2010-06-09,19W,100,2010-06-09,Normal
Sunnyside Beach,2010-06-09,20W,30,2010-06-09,Normal
Sunnyside Beach,2010-06-09,22W,110,2010-06-09,Normal
Marie Curtis Park East Beach,2010-06-08,29W,10,2010-06-08,Normal
Marie Curtis Park East Beach,2010-06-08,33W,110,2010-06-08,Normal
Marie Curtis Park East Beach,2010-06-08,32W,90,2010-06-08,Normal
Marie Curtis Park East Beach,2010-06-08,31W,80,2010-06-08,Normal
Marie Curtis Park East Beach,2010-06-08,30W,100,2010-06-08,Normal
Sunnyside Beach,2010-06-08,23W,60,2010-06-08,Normal
Sunnyside Beach,2010-06-08,17W,30,2010-06-08,Normal
Sunnyside Beach,2010-06-08,21W,30,2010-06-08,Normal
Sunnyside Beach,2010-06-08,18W,30,2010-06-08,Normal
Sunnyside Beach,2010-06-08,19W,10,2010-06-08,Normal
Sunnyside Beach,2010-06-08,20W,30,2010-06-08,Normal
Sunnyside Beach,2010-06-08,22W,30,2010-06-08,Normal
Marie Curtis Park East Beach,2010-06-07,29W,90,2010-06-07,Normal
Marie Curtis Park East Beach,2010-06-07,33W,380,2010-06-07,Normal
Marie Curtis Park East Beach,2010-06-07,32W,110,2010-06-07,Normal
Marie Curtis Park East Beach,2010-06-07,31W,150,2010-06-07,Normal
Marie Curtis Park East Beach,2010-06-07,30W,130,2010-06-07,Normal
Sunnyside Beach,2010-06-07,23W,420,2010-06-07,Normal
Sunnyside Beach,2010-06-07,17W,90,2010-06-07,Normal
Sunnyside Beach,2010-06-07,21W,230,2010-06-07,Normal
Sunnyside Beach,2010-06-07,18W,130,2010-06-07,Normal
Sunnyside Beach,2010-06-07,19W,120,2010-06-07,Normal
Sunnyside Beach,2010-06-07,20W,80,2010-06-07,Normal
Sunnyside Beach,2010-06-07,22W,280,2010-06-07,Normal
Marie Curtis Park East Beach,2010-06-06,29W,920,2010-06-06,Normal
Marie Curtis Park East Beach,2010-06-06,33W,980,2010-06-06,Normal
Marie Curtis Park East Beach,2010-06-06,32W,95,2010-06-06,Normal
Marie Curtis Park East Beach,2010-06-06,31W,1060,2010-06-06,Normal
Marie Curtis Park East Beach,2010-06-06,30W,1030,2010-06-06,Normal
Sunnyside Beach,2010-06-06,23W,230,2010-06-06,Normal
Sunnyside Beach,2010-06-06,17W,640,2010-06-06,Normal
Sunnyside Beach,2010-06-06,21W,450,2010-06-06,Normal
Sunnyside Beach,2010-06-06,18W,890,2010-06-06,Normal
Sunnyside Beach,2010-06-06,19W,160,2010-06-06,Normal
Sunnyside Beach,2010-06-06,20W,260,2010-06-06,Normal
Sunnyside Beach,2010-06-06,22W,150,2010-06-06,Normal
Marie Curtis Park East Beach,2010-06-05,29W,760,2010-06-05,Normal
Marie Curtis Park East Beach,2010-06-05,33W,75,2010-06-05,Normal
Marie Curtis Park East Beach,2010-06-05,32W,680,2010-06-05,Normal
Marie Curtis Park East Beach,2010-06-05,31W,720,2010-06-05,Normal
Marie Curtis Park East Beach,2010-06-05,30W,620,2010-06-05,Normal
Sunnyside Beach,2010-06-05,23W,230,2010-06-05,Normal
Sunnyside Beach,2010-06-05,17W,70,2010-06-05,Normal
Sunnyside Beach,2010-06-05,21W,70,2010-06-05,Normal
Sunnyside Beach,2010-06-05,18W,10,2010-06-05,Normal
Sunnyside Beach,2010-06-05,19W,50,2010-06-05,Normal
Sunnyside Beach,2010-06-05,20W,120,2010-06-05,Normal
Sunnyside Beach,2010-06-05,22W,110,2010-06-05,Normal
Marie Curtis Park East Beach,2010-06-04,29W,400,2010-06-04,Normal
Marie Curtis Park East Beach,2010-06-04,33W,370,2010-06-04,Normal
Marie Curtis Park East Beach,2010-06-04,32W,380,2010-06-04,Normal
Marie Curtis Park East Beach,2010-06-04,31W,580,2010-06-04,Normal
Marie Curtis Park East Beach,2010-06-04,30W,370,2010-06-04,Normal
Sunnyside Beach,2010-06-04,23W,420,2010-06-04,Normal
Sunnyside Beach,2010-06-04,17W,330,2010-06-04,Normal
Sunnyside Beach,2010-06-04,21W,370,2010-06-04,Normal
Sunnyside Beach,2010-06-04,18W,1600,2010-06-04,Normal
Sunnyside Beach,2010-06-04,19W,340,2010-06-04,Normal
Sunnyside Beach,2010-06-04,20W,250,2010-06-04,Normal
Sunnyside Beach,2010-06-04,22W,1400,2010-06-04,Normal
Marie Curtis Park East Beach,2010-06-03,29W,990,2010-06-03,Normal
Marie Curtis Park East Beach,2010-06-03,33W,790,2010-06-03,Normal
Marie Curtis Park East Beach,2010-06-03,32W,810,2010-06-03,Normal
Marie Curtis Park East Beach,2010-06-03,31W,740,2010-06-03,Normal
Marie Curtis Park East Beach,2010-06-03,30W,880,2010-06-03,Normal
Sunnyside Beach,2010-06-03,23W,860,2010-06-03,Normal
Sunnyside Beach,2010-06-03,17W,300,2010-06-03,Normal
Sunnyside Beach,2010-06-03,21W,640,2010-06-03,Normal
Sunnyside Beach,2010-06-03,18W,260,2010-06-03,Normal
Sunnyside Beach,2010-06-03,19W,280,2010-06-03,Normal
Sunnyside Beach,2010-06-03,20W,550,2010-06-03,Normal
Sunnyside Beach,2010-06-03,22W,730,2010-06-03,Normal
Marie Curtis Park East Beach,2010-06-02,29W,470,2010-06-02,Normal
Marie Curtis Park East Beach,2010-06-02,33W,410,2010-06-02,Normal
Marie Curtis Park East Beach,2010-06-02,32W,460,2010-06-02,Normal
Marie Curtis Park East Beach,2010-06-02,31W,470,2010-06-02,Normal
Marie Curtis Park East Beach,2010-06-02,30W,420,2010-06-02,Normal
Sunnyside Beach,2010-06-02,23W,30,2010-06-02,Normal
Sunnyside Beach,2010-06-02,17W,420,2010-06-02,Normal
Sunnyside Beach,2010-06-02,21W,370,2010-06-02,Normal
Sunnyside Beach,2010-06-02,18W,170,2010-06-02,Normal
Sunnyside Beach,2010-06-02,19W,60,2010-06-02,Normal
Sunnyside Beach,2010-06-02,20W,20,2010-06-02,Normal
Sunnyside Beach,2010-06-02,22W,490,2010-06-02,Normal
Marie Curtis Park East Beach,2010-06-01,29W,10,2010-06-01,Normal
Marie Curtis Park East Beach,2010-06-01,33W,20,2010-06-01,Normal
Marie Curtis Park East Beach,2010-06-01,32W,10,2010-06-01,Normal
Marie Curtis Park East Beach,2010-06-01,31W,10,2010-06-01,Normal
Marie Curtis Park East Beach,2010-06-01,30W,10,2010-06-01,Normal
Sunnyside Beach,2010-06-01,23W,20,2010-06-01,Normal
Sunnyside Beach,2010-06-01,17W,70,2010-06-01,Normal
Sunnyside Beach,2010-06-01,21W,10,2010-06-01,Normal
Sunnyside Beach,2010-06-01,18W,10,2010-06-01,Normal
Sunnyside Beach,2010-06-01,19W,20,2010-06-01,Normal
Sunnyside Beach,2010-06-01,20W,20,2010-06-01,Normal
Sunnyside Beach,2010-06-01,22W,10,2010-06-01,Normal
Marie Curtis Park East Beach,2010-05-31,29W,80,2010-05-31,Normal
Marie Curtis Park East Beach,2010-05-31,33W,90,2010-05-31,Normal
Marie Curtis Park East Beach,2010-05-31,32W,130,2010-05-31,Normal
Marie Curtis Park East Beach,2010-05-31,31W,60,2010-05-31,Normal
Marie Curtis Park East Beach,2010-05-31,30W,140,2010-05-31,Normal
Sunnyside Beach,2010-05-31,23W,30,2010-05-31,Normal
Sunnyside Beach,2010-05-31,17W,10,2010-05-31,Normal
Sunnyside Beach,2010-05-31,21W,10,2010-05-31,Normal
Sunnyside Beach,2010-05-31,18W,10,2010-05-31,Normal
Sunnyside Beach,2010-05-31,19W,10,2010-05-31,Normal
Sunnyside Beach,2010-05-31,20W,10,2010-05-31,Normal
Sunnyside Beach,2010-05-31,22W,60,2010-05-31,Normal
Marie Curtis Park East Beach,2010-05-30,29W,80,2010-05-30,Normal
Marie Curtis Park East Beach,2010-05-30,33W,90,2010-05-30,Normal
Marie Curtis Park East Beach,2010-05-30,32W,130,2010-05-30,Normal
Marie Curtis Park East Beach,2010-05-30,31W,60,2010-05-30,Normal
Marie Curtis Park East Beach,2010-05-30,30W,140,2010-05-30,Normal
Sunnyside Beach,2010-05-30,23W,30,2010-05-30,Normal
Sunnyside Beach,2010-05-30,17W,10,2010-05-30,Normal
Sunnyside Beach,2010-05-30,21W,10,2010-05-30,Normal
Sunnyside Beach,2010-05-30,18W,10,2010-05-30,Normal
Sunnyside Beach,2010-05-30,19W,10,2010-05-30,Normal
Sunnyside Beach,2010-05-30,20W,10,2010-05-30,Normal
Sunnyside Beach,2010-05-30,22W,60,2010-05-30,Normal
Marie Curtis Park East Beach,2009-09-06,29W,1400,2009-09-06,Normal
Marie Curtis Park East Beach,2009-09-06,33W,300,2009-09-06,Normal
Marie Curtis Park East Beach,2009-09-06,32W,210,2009-09-06,Normal
Marie Curtis Park East Beach,2009-09-06,31W,190,2009-09-06,Normal
Marie Curtis Park East Beach,2009-09-06,30W,240,2009-09-06,Normal
Sunnyside Beach,2009-09-06,23W,90,2009-09-06,Normal
Sunnyside Beach,2009-09-06,17W,100,2009-09-06,Normal
Sunnyside Beach,2009-09-06,21W,30,2009-09-06,Normal
Sunnyside Beach,2009-09-06,18W,100,2009-09-06,Normal
Sunnyside Beach,2009-09-06,19W,110,2009-09-06,Normal
Sunnyside Beach,2009-09-06,20W,100,2009-09-06,Normal
Sunnyside Beach,2009-09-06,22W,170,2009-09-06,Normal
Marie Curtis Park East Beach,2009-09-05,29W,180,2009-09-05,Normal
Marie Curtis Park East Beach,2009-09-05,33W,90,2009-09-05,Normal
Marie Curtis Park East Beach,2009-09-05,32W,220,2009-09-05,Normal
Marie Curtis Park East Beach,2009-09-05,31W,270,2009-09-05,Normal
Marie Curtis Park East Beach,2009-09-05,30W,170,2009-09-05,Normal
Sunnyside Beach,2009-09-05,23W,130,2009-09-05,Normal
Sunnyside Beach,2009-09-05,17W,100,2009-09-05,Normal
Sunnyside Beach,2009-09-05,21W,270,2009-09-05,Normal
Sunnyside Beach,2009-09-05,18W,140,2009-09-05,Normal
Sunnyside Beach,2009-09-05,19W,240,2009-09-05,Normal
Sunnyside Beach,2009-09-05,20W,230,2009-09-05,Normal
Sunnyside Beach,2009-09-05,22W,130,2009-09-05,Normal
Marie Curtis Park East Beach,2009-09-04,29W,40,2009-09-04,Normal
Marie Curtis Park East Beach,2009-09-04,33W,60,2009-09-04,Normal
Marie Curtis Park East Beach,2009-09-04,32W,100,2009-09-04,Normal
Marie Curtis Park East Beach,2009-09-04,31W,60,2009-09-04,Normal
Marie Curtis Park East Beach,2009-09-04,30W,70,2009-09-04,Normal
Sunnyside Beach,2009-09-04,23W,120,2009-09-04,Normal
Sunnyside Beach,2009-09-04,17W,180,2009-09-04,Normal
Sunnyside Beach,2009-09-04,21W,50,2009-09-04,Normal
Sunnyside Beach,2009-09-04,18W,240,2009-09-04,Normal
Sunnyside Beach,2009-09-04,19W,30,2009-09-04,Normal
Sunnyside Beach,2009-09-04,20W,50,2009-09-04,Normal
Sunnyside Beach,2009-09-04,22W,220,2009-09-04,Normal
Marie Curtis Park East Beach,2009-09-03,29W,140,2009-09-03,Normal
Marie Curtis Park East Beach,2009-09-03,33W,40,2009-09-03,Normal
Marie Curtis Park East Beach,2009-09-03,32W,30,2009-09-03,Normal
Marie Curtis Park East Beach,2009-09-03,31W,20,2009-09-03,Normal
Marie Curtis Park East Beach,2009-09-03,30W,170,2009-09-03,Normal
Sunnyside Beach,2009-09-03,23W,90,2009-09-03,Normal
Sunnyside Beach,2009-09-03,17W,140,2009-09-03,Normal
Sunnyside Beach,2009-09-03,21W,60,2009-09-03,Normal
Sunnyside Beach,2009-09-03,18W,120,2009-09-03,Normal
Sunnyside Beach,2009-09-03,19W,30,2009-09-03,Normal
Sunnyside Beach,2009-09-03,20W,80,2009-09-03,Normal
Sunnyside Beach,2009-09-03,22W,10,2009-09-03,Normal
Marie Curtis Park East Beach,2009-09-02,29W,50,2009-09-02,Normal
Marie Curtis Park East Beach,2009-09-02,33W,20,2009-09-02,Normal
Marie Curtis Park East Beach,2009-09-02,32W,20,2009-09-02,Normal
Marie Curtis Park East Beach,2009-09-02,31W,30,2009-09-02,Normal
Marie Curtis Park East Beach,2009-09-02,30W,30,2009-09-02,Normal
Sunnyside Beach,2009-09-02,23W,80,2009-09-02,Normal
Sunnyside Beach,2009-09-02,17W,40,2009-09-02,Normal
Sunnyside Beach,2009-09-02,18W,60,2009-09-02,Normal
Sunnyside Beach,2009-09-02,19W,30,2009-09-02,Normal
Sunnyside Beach,2009-09-02,20W,10,2009-09-02,Normal
Sunnyside Beach,2009-09-02,21W,10,2009-09-02,Normal
Sunnyside Beach,2009-09-02,22W,80,2009-09-02,Normal
Marie Curtis Park East Beach,2009-09-01,29W,50,2009-09-01,Normal
Marie Curtis Park East Beach,2009-09-01,33W,30,2009-09-01,Normal
Marie Curtis Park East Beach,2009-09-01,32W,40,2009-09-01,Normal
Marie Curtis Park East Beach,2009-09-01,31W,50,2009-09-01,Normal
Marie Curtis Park East Beach,2009-09-01,30W,30,2009-09-01,Normal
Sunnyside Beach,2009-09-01,23W,50,2009-09-01,Normal
Sunnyside Beach,2009-09-01,17W,400,2009-09-01,Normal
Sunnyside Beach,2009-09-01,18W,100,2009-09-01,Normal
Sunnyside Beach,2009-09-01,19W,110,2009-09-01,Normal
Sunnyside Beach,2009-09-01,20W,70,2009-09-01,Normal
Sunnyside Beach,2009-09-01,21W,160,2009-09-01,Normal
Sunnyside Beach,2009-09-01,22W,200,2009-09-01,Normal
Marie Curtis Park East Beach,2009-08-31,29W,20,2009-08-31,Normal
Marie Curtis Park East Beach,2009-08-31,33W,10,2009-08-31,Normal
Marie Curtis Park East Beach,2009-08-31,32W,30,2009-08-31,Normal
Marie Curtis Park East Beach,2009-08-31,31W,10,2009-08-31,Normal
Marie Curtis Park East Beach,2009-08-31,30W,10,2009-08-31,Normal
Sunnyside Beach,2009-08-31,23W,10,2009-08-31,Normal
Sunnyside Beach,2009-08-31,17W,150,2009-08-31,Normal
Sunnyside Beach,2009-08-31,18W,170,2009-08-31,Normal
Sunnyside Beach,2009-08-31,19W,200,2009-08-31,Normal
Sunnyside Beach,2009-08-31,20W,40,2009-08-31,Normal
Sunnyside Beach,2009-08-31,21W,40,2009-08-31,Normal
Sunnyside Beach,2009-08-31,22W,30,2009-08-31,Normal
Sunnyside Beach,2009-08-30,23W,210,2009-08-30,Normal
Sunnyside Beach,2009-08-30,17W,280,2009-08-30,Normal
Sunnyside Beach,2009-08-30,18W,100,2009-08-30,Normal
Sunnyside Beach,2009-08-30,19W,120,2009-08-30,Normal
Sunnyside Beach,2009-08-30,20W,120,2009-08-30,Normal
Sunnyside Beach,2009-08-30,21W,120,2009-08-30,Normal
Sunnyside Beach,2009-08-30,22W,150,2009-08-30,Normal
Marie Curtis Park East Beach,2009-08-29,29W,980,2009-08-29,Normal
Marie Curtis Park East Beach,2009-08-29,33W,1920,2009-08-29,Normal
Marie Curtis Park East Beach,2009-08-29,32W,1680,2009-08-29,Normal
Marie Curtis Park East Beach,2009-08-29,31W,1160,2009-08-29,Normal
Marie Curtis Park East Beach,2009-08-29,30W,1680,2009-08-29,Normal
Sunnyside Beach,2009-08-29,23W,230,2009-08-29,Normal
Sunnyside Beach,2009-08-29,17W,280,2009-08-29,Normal
Sunnyside Beach,2009-08-29,18W,130,2009-08-29,Normal
Sunnyside Beach,2009-08-29,19W,190,2009-08-29,Normal
Sunnyside Beach,2009-08-29,20W,140,2009-08-29,Normal
Sunnyside Beach,2009-08-29,21W,110,2009-08-29,Normal
Sunnyside Beach,2009-08-29,22W,70,2009-08-29,Normal
Marie Curtis Park East Beach,2009-08-28,29W,450,2009-08-28,Normal
Marie Curtis Park East Beach,2009-08-28,33W,10,2009-08-28,Normal
Marie Curtis Park East Beach,2009-08-28,32W,20,2009-08-28,Normal
Marie Curtis Park East Beach,2009-08-28,31W,10,2009-08-28,Normal
Marie Curtis Park East Beach,2009-08-28,30W,40,2009-08-28,Normal
Sunnyside Beach,2009-08-28,23W,40,2009-08-28,Normal
Sunnyside Beach,2009-08-28,17W,40,2009-08-28,Normal
